start time,finish time,time diff,file size,transmitted,block size,transfer speed (b/s),write to file,transfer complete
1693344892.6532753,1693344899.2936833,6.640408039093018,341000,341000,512,51352,True,True
1693344899.3342383,1693344902.6156938,3.2814555168151855,341000,341000,1024,103917,True,True
1693344902.6830828,1693344904.294614,1.6115312576293945,341000,341000,2048,211599,True,True
1693344904.3411486,1693344910.973793,6.632644414901733,342000,342000,512,51563,False,True
1693344911.013453,1693344914.3090248,3.295571804046631,342000,342000,1024,103775,False,True
1693344914.3609102,1693344915.993229,1.6323187351226807,342000,342000,2048,209517,False,True
1693344916.0299327,1693344922.6743033,6.6443705558776855,342000,342000,512,51472,True,True
1693344922.7161717,1693344926.0011032,3.2849314212799072,342000,342000,1024,104111,True,True
1693344926.0810304,1693344927.7597067,1.6786763668060303,342000,342000,2048,203731,True,True
1693344927.813233,1693344934.3747072,6.561474323272705,343000,343000,512,52274,False,True
1693344934.4305258,1693344937.724154,3.293628215789795,343000,343000,1024,104140,False,True
1693344937.7759607,1693344939.3970351,1.6210744380950928,343000,343000,2048,211588,False,True
1693344939.450368,1693344946.1042204,6.653852462768555,343000,343000,512,51549,True,True
1693344946.1504955,1693344949.4528193,3.302323818206787,343000,343000,1024,103866,True,True
1693344949.5020373,1693344951.135197,1.6331596374511719,343000,343000,2048,210022,True,True
1693344951.185625,1693344957.8492222,6.663597106933594,344000,344000,512,51623,False,True
1693344957.9040458,1693344961.216023,3.3119771480560303,344000,344000,1024,103865,False,True
1693344961.273023,1693344962.9046867,1.6316637992858887,344000,344000,2048,210827,False,True
1693344962.9388044,1693344969.6151798,6.676375389099121,344000,344000,512,51524,True,True
1693344969.6950157,1693344972.9692066,3.274190902709961,344000,344000,1024,105064,True,True
1693344973.0431433,1693344974.666014,1.622870683670044,344000,344000,2048,211970,True,True
1693344974.718208,1693344981.4000576,6.681849479675293,345000,345000,512,51632,False,True
1693344981.4732347,1693344984.7690775,3.2958428859710693,345000,345000,1024,104677,False,True
1693344984.8173642,1693344986.4558775,1.6385133266448975,345000,345000,2048,210556,False,True
1693344986.4997294,1693344993.1972022,6.697472810745239,345000,345000,512,51511,True,True
1693344993.2634943,1693344996.5668106,3.303316354751587,345000,345000,1024,104440,True,True
1693344996.6203141,1693344998.2581987,1.6378846168518066,345000,345000,2048,210637,True,True
1693344998.303841,1693345005.0103028,6.706461668014526,346000,346000,512,51592,False,True
1693345005.0651171,1693345008.3970704,3.331953287124634,346000,346000,1024,103842,False,True
1693345008.4342227,1693345010.1718822,1.7376594543457031,346000,346000,2048,199118,False,True
